video,laughter_start,laughter_end,mean_pitch,sd_pitch,mean_intensity,sd_intensity,laughter_value,start_segment_s,end_segment_s,start_segment_frame,end_segment_frame
JennyZigrino,249,250,0.422436940517,0.160385976294,0.655792399693,0.233609711722,0.277030934941,247.0,249.0,7411,7470
JennyZigrino,270,271,0.474610689912,0.183568893542,0.748403020951,0.164668180695,0.355200074106,250.0,270.0,7501,8100
JennyZigrino,273,283,0.498042059975,0.176882650373,0.778377328842,0.141826505546,0.387664648295,271.0,273.0,8131,8190
JennyZigrino,288,296,0.53742871198,0.202128110679,0.821971453377,0.107866630901,0.441751059473,283.0,288.0,8491,8640
JerrySeinfeld1,1,5,0.240946543923,0.121269669108,0.718442984104,0.167295865062,0.173106354026,0,1.0,1,30
JerrySeinfeld1,9,12,0.238953770874,0.118771522199,0.716028330963,0.167946440725,0.171097669736,5.0,9.0,151,270
JerrySeinfeld1,17,19,0.235020195147,0.114902928677,0.714235605332,0.168638220297,0.167859791346,12.0,17.0,361,510
JerrySeinfeld1,26.3,26.8,0.234757837457,0.116646700773,0.713801416025,0.169204833381,0.1675704768,19.0,26.3,571,789
JerrySeinfeld1,28,31.2,0.235047019599,0.116893786797,0.71396301064,0.169217455295,0.167814877755,26.8,28.0,805,840
JerrySeinfeld1,46,49,0.231943045915,0.118117219334,0.712798233487,0.169756021277,0.165328593398,31.2,46.0,937,1380
JerrySeinfeld1,54,56,0.230275609614,0.118099038777,0.712271727088,0.17095952939,0.164018806166,49.0,54.0,1471,1620
JerrySeinfeld1,66,69,0.232334469555,0.120810466751,0.710856964472,0.172201656637,0.16515657577,56.0,66.0,1681,1980
JerrySeinfeld1,118,119,0.236581403196,0.123060729926,0.715545545877,0.169788354945,0.169284769294,69.0,118.0,2071,3540
JerrySeinfeld1,126,130,0.237204107974,0.124042259918,0.718380412334,0.166315153094,0.170402784894,119.0,126.0,3571,3780
JerrySeinfeld1,131,132,0.23656322425,0.124038060251,0.718035613945,0.16728226971,0.169860819961,130.0,131.0,3901,3930
JerrySeinfeld1,136,138,0.236385073604,0.124541402113,0.716928586225,0.168532799902,0.169471216623,132.0,136.0,3961,4080
JerrySeinfeld1,144,146,0.234153691043,0.123689892759,0.720155335478,0.163507805412,0.168627029927,138.0,144.0,4141,4320
JerrySeinfeld1,149,153,0.233223805011,0.124277575238,0.720753588504,0.163214198769,0.168096894387,146.0,149.0,4381,4470
JerrySeinfeld1,156,160,0.232142898051,0.125221340852,0.719883854941,0.163445876079,0.167115924346,153.0,156.0,4591,4680
JerrySeinfeld1,169,171,0.229903807878,0.121968009332,0.714971527118,0.165981708673,0.164374676609,160.0,169.0,4801,5070
JerrySeinfeld1,177,178,0.230788794762,0.123974391586,0.716167596611,0.166196846362,0.165283456469,171.0,177.0,5131,5310
JerrySeinfeld1,188,190,0.233286388354,0.126638281775,0.718730992607,0.162139876576,0.167670157463,178.0,188.0,5341,5640
JerrySeinfeld1,200,202,0.230738107429,0.131056965034,0.722258281783,0.157787068881,0.166652509014,190.0,200.0,5701,6000
JerrySeinfeld1,204,206,0.229643468094,0.130139985431,0.723689347727,0.155903034346,0.166190531635,202.0,204.0,6061,6120
JerrySeinfeld1,218,219,0.225781407881,0.131331061948,0.718454322645,0.161424998933,0.162213628465,206.0,218.0,6181,6540
JerrySeinfeld1,225,226,0.228246359313,0.132820749397,0.722774509337,0.158540905721,0.16497065036,219.0,225.0,6571,6750
JerrySeinfeld1,230,232,0.22901147709,0.134412041118,0.722427872972,0.158106764917,0.165444274281,226.0,230.0,6781,6900
JerrySeinfeld1,243,245,0.233846847056,0.136838063105,0.71821183943,0.161446235047,0.167951574169,232.0,243.0,6961,7290
JerrySeinfeld1,268,270,0.221743417028,0.146313480491,0.709397764572,0.170591391579,0.157304284348,245.0,268.0,7351,8040
JerrySeinfeld1,280,282,0.199090862499,0.120052079148,0.711644365921,0.173625650005,0.141681890604,270.0,280.0,8101,8400
JerrySeinfeld1,296,298,0.200237292602,0.132334102784,0.710244150446,0.175181251514,0.142217365772,282.0,296.0,8461,8880
JerrySeinfeld1,332,335,0.24840622043,0.219704159505,0.840768465802,0.0759301440688,0.208852116847,298.0,332.0,8941,9960
JerrySeinfeld2,2,4,0.23145241588,0.134143784234,0.956515355072,0.0270008485192,0.221387789758,0,2.0,1,60
JerrySeinfeld2,11,12,0.233889759757,0.135386759325,0.956621419628,0.0270667637357,0.223743954016,4.0,11.0,121,330
JerrySeinfeld2,16,17,0.234831313649,0.13606216643,0.956951681503,0.0265617891208,0.224722220466,12.0,16.0,361,480
JerrySeinfeld2,26,31,0.237725454585,0.13704045438,0.957121049991,0.0262665992033,0.227532036702,17.0,26.0,511,780
JerrySeinfeld2,47,48,0.238929097819,0.140620360239,0.957610929588,0.025961517273,0.228801115469,31.0,47.0,931,1410
JerrySeinfeld2,56,57,0.238324139377,0.140583112755,0.957686763918,0.0261324958638,0.228239873803,48.0,56.0,1441,1680
JerrySeinfeld2,66,68,0.238838572044,0.141084153545,0.957443148126,0.0263168870362,0.228674354312,57.0,66.0,1711,1980
JerrySeinfeld2,72,73,0.237127148858,0.140446973822,0.957544893851,0.0264480494294,0.227059890582,68.0,72.0,2041,2160
JerrySeinfeld2,77,78,0.236240798217,0.138923385522,0.95805596938,0.0263999241148,0.226331906943,73.0,77.0,2191,2310
JerrySeinfeld2,84,85,0.232147168121,0.139177542931,0.957991980745,0.0264040449004,0.222395125413,78.0,84.0,2341,2520
JerrySeinfeld2,99,100,0.229246068672,0.140751783959,0.958651694219,0.0242974910385,0.219767132125,85.0,99.0,2551,2970
JerrySeinfeld2,113,114,0.22879585844,0.144906286644,0.95874831279,0.024300955589,0.219357643253,100.0,113.0,3001,3390
JerrySeinfeld2,134,136,0.228818096902,0.143482410009,0.958378340204,0.0242253344573,0.219294307918,114.0,134.0,3421,4020
JerrySeinfeld2,141,146,0.229739191428,0.145015230206,0.958714767649,0.0241976317147,0.22025435553,136.0,141.0,4081,4230
JerrySeinfeld2,158,159,0.233519270644,0.14732863662,0.960339745961,0.0226552870539,0.224257837047,146.0,158.0,4381,4740
JerrySeinfeld2,226,227,0.265904403747,0.170713812668,0.963230762447,0.0224883753064,0.256127301559,159.0,226.0,4771,6780
JerrySeinfeld2,241,243,0.292786824468,0.174511161068,0.965749968896,0.0212452231541,0.282758866623,227.0,241.0,6811,7230
JerrySeinfeld2,262,263,0.315221181414,0.209384390862,0.965462358152,0.0219348377465,0.304334185147,243.0,262.0,7291,7860
JerrySeinfeld2,266,268,0.342195566624,0.220017349955,0.965318739675,0.0226931462327,0.330327793096,263.0,266.0,7891,7980
JerrySeinfeld2,280,281,0.328322148002,0.200849380357,0.962085398161,0.0292532611306,0.315873944486,268.0,280.0,8041,8400
JerrySeinfeld2,305,306
JimmyCarr1,8,11,0.195607670661,0.144570838438,0.798585292048,0.136455624109,0.156209408802,0,8.0,1,240
JimmyCarr1,18,27,0.194805751035,0.142836106866,0.799412236953,0.135868327139,0.155730101206,11.0,18.0,331,540
JimmyCarr1,32,36,0.193394087026,0.141306290836,0.798851023439,0.135608653263,0.154493064348,27.0,32.0,811,960
JimmyCarr1,46,52,0.195016998058,0.142145051791,0.799779887434,0.135772195269,0.155970672754,36.0,46.0,1081,1380
JimmyCarr1,63,64,0.198851587956,0.143737224047,0.800228085843,0.133127520377,0.159126625597,52.0,63.0,1561,1890
JimmyCarr1,67,74,0.19865641262,0.143083024762,0.802498477219,0.131079234996,0.159421468617,64.0,67.0,1921,2010
JimmyCarr1,77,78,0.198054210482,0.142941445987,0.799586592498,0.132222465155,0.158361491289,74.0,77.0,2221,2310
JimmyCarr1,83,92,0.198712904488,0.143856790948,0.800445688077,0.132417199129,0.159058887563,78.0,83.0,2341,2490
JimmyCarr1,94,96,0.199372039679,0.143452340552,0.800396332245,0.134512529622,0.159576649311,92.0,94.0,2761,2820
JimmyCarr1,102,110,0.200569787893,0.145736744235,0.801336344453,0.133379653491,0.160723860638,96.0,102.0,2881,3060
JimmyCarr1,134,143,0.210313964504,0.151658787774,0.803334808374,0.133022041454,0.168952528373,110.0,134.0,3301,4020
JimmyCarr1,158,170,0.208702053766,0.15477957411,0.805457817637,0.128590702155,0.168100700763,143.0,158.0,4291,4740
JimmyCarr1,173,176,0.2031970827,0.15051158243,0.803911073831,0.130884630013,0.163352384953,170.0,173.0,5101,5190
JimmyCarr1,177,148,0.204226444157,0.150338953971,0.803685455159,0.131098661359,0.164133822728,176.0,177.0,5281,5310
JimmyCarr1,186,195,0.204509302619,0.152478757983,0.803330606632,0.131593033738,0.164288582135,148.0,186.0,4441,5580
JimmyCarr1,199,202,0.20552702652,0.154036418071,0.79742527312,0.134732652635,0.163892445256,195.0,199.0,5851,5970
JimmyCarr1,207,215,0.209223387541,0.15899713636,0.796024603722,0.137800436708,0.166546964157,202.0,207.0,6061,6210
JimmyCarr1,223,231,0.20657441033,0.151403244561,0.799257231253,0.134752801799,0.165106091248,215.0,223.0,6451,6690
JimmyCarr1,239,243,0.194181730422,0.135185756902,0.788232588938,0.140810505332,0.153060368095,231.0,239.0,6931,7170
JimmyCarr1,244,245,0.185211970822,0.126085768354,0.784101226549,0.14317715993,0.145224933493,243.0,244.0,7291,7320
JimmyCarr1,251,255,0.18316375876,0.12572745046,0.786243490212,0.145216978143,0.144011312968,245.0,251.0,7351,7530
JimmyCarr1,263,265,0.181947746139,0.126626945734,0.78211121839,0.151307515611,0.142303373416,255.0,263.0,7651,7890
JimmyCarr1,286,293,0.2165799594,0.128717376691,0.812703869158,0.133705068592,0.176015370987,265.0,286.0,7951,8580
JoelKimBooster,12,13,0.196858567365,0.0998522023447,0.69191073809,0.192305769361,0.136208556645,0,12.0,1,360
JoelKimBooster,15,16,0.196368528384,0.0996129747496,0.69176488774,0.192779100388,0.135840852993,13.0,15.0,391,450
JoelKimBooster,19,21,0.195115382186,0.0983898488056,0.690972488501,0.193237233363,0.134819361174,16.0,19.0,481,570
JoelKimBooster,41,42,0.195735465779,0.0994386125652,0.691251362183,0.194909816331,0.135302407347,21.0,41.0,631,1230
JoelKimBooster,44,45,0.195378518918,0.0992588131693,0.690768948026,0.195253281371,0.13496141398,42.0,44.0,1261,1320
JoelKimBooster,48,49,0.195569672844,0.099845443486,0.689687301693,0.195977456478,0.134881919956,45.0,48.0,1351,1440
JoelKimBooster,52,53,0.195865263219,0.0991777749389,0.690388296222,0.196341838423,0.135223085363,49.0,52.0,1471,1560
JoelKimBooster,63,70,0.196509718933,0.100402859863,0.691201330861,0.197433943652,0.135827779253,53.0,63.0,1591,1890
JoelKimBooster,74,75,0.194965269665,0.0981751225607,0.684597969508,0.198749283416,0.133472827737,70.0,74.0,2101,2220
JoelKimBooster,89,90,0.193413074388,0.0984564080532,0.685859780758,0.199747137786,0.132654248795,75.0,89.0,2251,2670
JoelKimBooster,92,99,0.192048710574,0.0983355442965,0.684617855813,0.200171784052,0.131479976445,90.0,92.0,2701,2760
JoelKimBooster,117,118,0.194714258489,0.100474705925,0.682970913972,0.202745774771,0.132984175084,99.0,117.0,2971,3510
JoelKimBooster,120,125,0.195690512879,0.100917974764,0.682865892258,0.203697304782,0.133630376684,118.0,120.0,3541,3600
JoelKimBooster,135,136,0.197696374415,0.101495694063,0.674553201173,0.205014218791,0.133356722222,125.0,135.0,3751,4050
JoelKimBooster,139,141,0.198006874012,0.101564620852,0.675589403315,0.206042997736,0.133771345866,136.0,139.0,4081,4170
JoelKimBooster,143,144,0.198525809753,0.102148554761,0.674574852968,0.206842648189,0.133920518925,141.0,143.0,4231,4290
JoelKimBooster,161,163,0.204361611269,0.106162513545,0.68052981815,0.208584223937,0.139074170154,144.0,161.0,4321,4830
JoelKimBooster,185,192,0.212636620922,0.110456720983,0.685234781826,0.212623447159,0.145706008546,163.0,185.0,4891,5550
JoelKimBooster,209,210,0.217680102304,0.116992741154,0.679069094715,0.219795582286,0.147819830009,192.0,209.0,5761,6270
JoelKimBooster,219,220,0.220733171618,0.122224109742,0.673733701998,0.225602233139,0.148715376868,210.0,219.0,6301,6570
JoelKimBooster,245,246,0.236704771983,0.117695925966,0.659136745669,0.246249192481,0.156020813089,220.0,245.0,6601,7350
JoelKimBooster,264,145,0.266899740359,0.123094051754,0.659969186561,0.271828603314,0.176145604538,246.0,264.0,7381,7920
JoelKimBooster,273,276,0.270318442007,0.130437748922,0.619401922333,0.292252256505,0.167435762621,145.0,273.0,4351,8190
JuddApatow,2,3,0.251536077021,0.137681975611,0.708270799302,0.149021146344,0.178155658325,0,2.0,1,60
JuddApatow,10,14,0.255918141356,0.138456904439,0.708265805603,0.147466852304,0.181258068556,3.0,10.0,91,300
JuddApatow,18,19,0.256590803006,0.139001700233,0.709420186548,0.147375529872,0.182030695335,14.0,18.0,421,540
JuddApatow,26,29,0.260603444788,0.139593807311,0.710597469593,0.147253423982,0.185184148434,19.0,26.0,571,780
JuddApatow,31,33,0.262002573508,0.139914072286,0.711015550853,0.147888699917,0.186287904128,29.0,31.0,871,930
JuddApatow,40,42,0.262890759526,0.142202567859,0.712771202646,0.146610028918,0.187380962832,33.0,40.0,991,1200
JuddApatow,56,64,0.271916725463,0.143520657816,0.715866804301,0.14288508033,0.194656157293,42.0,56.0,1261,1680
JuddApatow,69,70,0.270827204839,0.141449046037,0.716610842141,0.144649916174,0.194077711335,64.0,69.0,1921,2070
JuddApatow,73,74,0.272559205383,0.143236848773,0.716405125171,0.144640207335,0.195262811649,70.0,73.0,2101,2190
JuddApatow,78,82,0.276326700379,0.14525178339,0.715147787567,0.14524561827,0.197614428422,74.0,78.0,2221,2340
JuddApatow,83,85,0.277699376807,0.146362187033,0.714202939308,0.146747875523,0.19833371116,82.0,83.0,2461,2490
JuddApatow,88,90,0.28234008433,0.146940365067,0.713994478625,0.148071800125,0.201589261306,85.0,88.0,2551,2640
JuddApatow,105,106,0.304987499202,0.142825088276,0.723500240808,0.142186022217,0.220658529116,90.0,105.0,2701,3150
JuddApatow,112,115,0.310382622205,0.142182010673,0.724694781353,0.13809287481,0.224932666535,106.0,112.0,3181,3360
JuddApatow,116,117,0.307960007854,0.143432402452,0.72206795895,0.138424611705,0.22236805431,115.0,116.0,3451,3480
JuddApatow,119,120,0.308079022266,0.144788068845,0.720507675269,0.138732189262,0.221973300132,117.0,119.0,3511,3570
JuddApatow,121,122,0.308363187182,0.145008748952,0.720543155981,0.139672413725,0.222188984081,120.0,121.0,3601,3630
JuddApatow,128,129,0.319860958974,0.143541608294,0.722817960931,0.13876961812,0.231201246147,122.0,128.0,3661,3840
JuddApatow,141,142,0.349822110096,0.12821509079,0.719350816148,0.137625599569,0.251644820404,129.0,141.0,3871,4230
JuddApatow,145,149,0.357317613361,0.124821712868,0.720613691527,0.135893192867,0.257487964412,142.0,145.0,4261,4350
JuddApatow,161,171,0.366089157547,0.114599479946,0.730899018982,0.12405733949,0.267574206111,149.0,161.0,4471,4830
JuddApatow,174,175,0.366654822203,0.111276197412,0.728069934137,0.131367629689,0.266950352252,171.0,174.0,5131,5220
JuddApatow,178,179,0.37648557295,0.111538654375,0.730595019478,0.129345560598,0.275058484502,175.0,178.0,5251,5340
JuddApatow,183,185,0.380985229062,0.109012812664,0.736236076283,0.126069945978,0.280495070166,179.0,183.0,5371,5490
JuddApatow,186,187,0.384270275717,0.112580472345,0.737175342935,0.122423686012,0.283274572281,185.0,186.0,5551,5580
JuddApatow,192,193,0.380686447452,0.118121030861,0.73501173058,0.123104647264,0.27980900455,187.0,192.0,5611,5760
JuddApatow,197,198,0.377708591794,0.123352456374,0.741997008725,0.118568115584,0.280258645281,193.0,197.0,5791,5910
JuddApatow,200,207,0.369587859114,0.11974782422,0.741593383717,0.119467914706,0.274083911021,198.0,200.0,5941,6000
JuddApatow,211,213,0.341561942038,0.130079860972,0.754295978212,0.124602954187,0.257638799189,207.0,211.0,6211,6330
JuddApatow,215,219,0.343168408884,0.127839333602,0.758714526041,0.124785084084,0.260366856698,213.0,215.0,6391,6450
JuddApatow,225,229,0.307535055118,0.143427542939,0.797228340568,0.0925955101812,0.245175661658,219.0,225.0,6571,6750
KevinNealon1,9,10,0.192571647287,0.168540148717,0.765483175065,0.15278901352,0.147410355993,0,9.0,1,270
KevinNealon1,27,29,0.196741950272,0.172307037685,0.767297087437,0.151858931454,0.150959525421,10.0,27.0,301,810
KevinNealon1,34,36,0.197148782001,0.172516311201,0.767195518509,0.152339002171,0.151251662031,29.0,34.0,871,1020
KevinNealon1,61,64,0.1969769052,0.160379392284,0.766365415913,0.151870674728,0.150956287879,36.0,61.0,1081,1830
KevinNealon1,75,76,0.200705037556,0.160917301529,0.768340451969,0.15049694534,0.154209799268,64.0,75.0,1921,2250
KevinNealon1,86,87,0.203831668323,0.160692848315,0.768510594133,0.151385306152,0.156646796526,76.0,86.0,2281,2580
KevinNealon1,98,100,0.200106340706,0.156742057111,0.764815089551,0.153347938251,0.153044348887,87.0,98.0,2611,2940
KevinNealon1,106,107,0.202714354703,0.158479275241,0.763206122868,0.155169501428,0.154712836703,100.0,106.0,3001,3180
KevinNealon1,133,135,0.205204459265,0.161500730989,0.771656824722,0.147891695392,0.158347421455,107.0,133.0,3211,3990
KevinNealon1,150,152,0.206837844348,0.166936611957,0.775299817302,0.142407490671,0.160361342934,135.0,150.0,4051,4500
KevinNealon1,165,166,0.206939513286,0.173352938921,0.774101880351,0.142602850744,0.160192266354,152.0,165.0,4561,4950
KevinNealon1,171,173,0.202942087896,0.173859177729,0.772273238724,0.143753588827,0.156726743493,166.0,171.0,4981,5130
KevinNealon1,199,200,0.212471414314,0.179324710255,0.769665357277,0.144975128493,0.163531887009,173.0,199.0,5191,5970
KevinNealon1,205,206,0.214751565417,0.178761187925,0.770706920365,0.144583484057,0.165510517626,200.0,205.0,6001,6150
KevinNealon1,221,223,0.218766145328,0.180271144432,0.763261491832,0.148424974956,0.166975774446,206.0,221.0,6181,6630
KevinNealon1,235,237,0.246968898129,0.189297405101,0.7643824071,0.148303769981,0.188778680831,223.0,235.0,6691,7050
KevinNealon1,248,250,0.230325563941,0.184782803263,0.755793423085,0.156321624319,0.174078546395,237.0,248.0,7111,7440
KevinNealon1,271,275,0.24103134024,0.202566849965,0.78217921287,0.134984234646,0.188529703986,250.0,271.0,7501,8130
KevinNealon1,282,385,0.256156325325,0.190816669695,0.807717325452,0.1297702998,0.206901901989,275.0,282.0,8251,8460
MaggieMayaStandUp,6,8,0.360835337911,0.156712095915,0.677012465092,0.188890993618,0.244290021612,0,6.0,1,180
MaggieMayaStandUp,11,16,0.362703217421,0.157314082625,0.677819073206,0.188781727812,0.245847158681,8.0,11.0,241,330
MaggieMayaStandUp,26,29,0.366709746239,0.159024917593,0.679313597767,0.188839502977,0.249110917054,16.0,26.0,481,780
MaggieMayaStandUp,35,36,0.365787731421,0.160233910011,0.682205179934,0.184453368351,0.249542285132,29.0,35.0,871,1050
MaggieMayaStandUp,39,42,0.366861644779,0.160814331061,0.683341184052,0.184537224158,0.250691670727,36.0,39.0,1081,1170
MaggieMayaStandUp,44,54,0.366726279923,0.160907359003,0.683369234112,0.184640722959,0.250609457039,42.0,44.0,1261,1320
MaggieMayaStandUp,59,66,0.367916441221,0.16017919239,0.679287756268,0.186188112797,0.249921133851,54.0,59.0,1621,1770
MaggieMayaStandUp,77,81,0.372762518207,0.161433258964,0.678036467252,0.188986306791,0.252746580969,66.0,77.0,1981,2310
MaggieMayaStandUp,94,97,0.377684998623,0.162743557363,0.681728643037,0.186123034607,0.257478681607,81.0,94.0,2431,2820
MaggieMayaStandUp,104,105,0.376554627256,0.16357974446,0.682378106029,0.18503802644,0.256952633363,97.0,104.0,2911,3120
MaggieMayaStandUp,112,116,0.370626861133,0.162199018304,0.681346823274,0.186389726335,0.252525434453,105.0,112.0,3151,3360
MaggieMayaStandUp,119,122,0.370203060556,0.162686329482,0.681004196466,0.187943299767,0.252109837783,116.0,119.0,3481,3570
MaggieMayaStandUp,143,147,0.380369244952,0.166699428019,0.690569827301,0.185550606931,0.262671523797,122.0,143.0,3661,4290
MaggieMayaStandUp,149,153,0.378071123569,0.166748165611,0.690292208825,0.186652511089,0.260979550981,147.0,149.0,4411,4470
MaggieMayaStandUp,156,160,0.376703733365,0.169010894158,0.690161502476,0.188459423983,0.259986414608,153.0,156.0,4591,4680
MaggieMayaStandUp,174,185,0.381018324085,0.173988246828,0.707094632772,0.177547166634,0.269416011949,160.0,174.0,4801,5220
MaggieMayaStandUp,188,190,0.382873559802,0.176081994674,0.695944058066,0.182415478029,0.266458578935,185.0,188.0,5551,5640
MaggieMayaStandUp,203,207,0.396969232283,0.179813520253,0.701845025237,0.182035807006,0.27861088085,190.0,203.0,5701,6090
MaggieMayaStandUp,213,225,0.386252715189,0.17712818781,0.704630609559,0.183727221992,0.272165486148,207.0,213.0,6211,6390
MaggieMayaStandUp,230,232,0.390411337665,0.181225485047,0.689197075574,0.195222330097,0.269070352189,225.0,230.0,6751,6900
MaggieMayaStandUp,235,236,0.396018408546,0.180709668297,0.687956570457,0.196141071711,0.272443466181,232.0,235.0,6961,7050
MaggieMayaStandUp,241,242,0.412731142478,0.183878975727,0.687487715203,0.201213291986,0.283747590136,236.0,241.0,7081,7230
MaggieMayaStandUp,255,256,0.466970721262,0.173501619835,0.710110991478,0.200397603992,0.331601041867,242.0,255.0,7261,7650
MaggieMayaStandUp,263,266,0.47443664385,0.163351101077,0.737182860322,0.175246161561,0.349746562155,256.0,263.0,7681,7890
MaggieMayaStandUp,275,286,0.462144585267,0.131612867765,0.78153589054,0.133848171569,0.361182580004,266.0,275.0,7981,8250
MaggieMayaStandUp,290,291,0.472319793916,0.125634022902,0.740654837451,0.148825197367,0.349825940188,286.0,290.0,8581,8700
MaggieMayaStandUp,296,297,0.54573955362,0.192643366655,0.724452783159,0.189801599141,0.3953625385,291.0,296.0,8731,8880
MarinaFranklin,6,7,0.29297735373,0.136017962613,0.615261739561,0.184498968919,0.180257756308,0,6.0,1,180
MarinaFranklin,9,11,0.292727914967,0.136339904085,0.616398189335,0.184478387214,0.180436956753,7.0,9.0,211,270
MarinaFranklin,14,16,0.290227141034,0.135586254346,0.613997751796,0.184776853888,0.178198812105,11.0,14.0,331,420
MarinaFranklin,23,33,0.290936216488,0.137262633544,0.614981065831,0.184062057433,0.178920264504,16.0,23.0,481,690
MarinaFranklin,35,36,0.292420013341,0.139207186885,0.612782282364,0.185063983545,0.179189803184,33.0,35.0,991,1050
MarinaFranklin,42,43,0.294710098919,0.140183572432,0.615296846254,0.184249738178,0.181334194424,36.0,42.0,1081,1260
MarinaFranklin,44,50,0.295384126821,0.140386458267,0.615623540858,0.184339496451,0.181845422067,43.0,44.0,1291,1320
MarinaFranklin,52,53,0.297897278798,0.141326873351,0.613479525461,0.185251112594,0.182753881233,50.0,52.0,1501,1560
MarinaFranklin,62,66,0.302095759739,0.142490735254,0.616660997001,0.184119221357,0.18629067239,53.0,62.0,1591,1860
MarinaFranklin,68,69,0.30328141401,0.142521616681,0.61465234998,0.185040900447,0.186412633826,66.0,68.0,1981,2040
MarinaFranklin,71,72,0.303591764125,0.143150054896,0.6137330698,0.185736646444,0.186324305363,69.0,71.0,2071,2130
MarinaFranklin,73,75,0.302897405143,0.142450009042,0.61473960759,0.185918453863,0.186203031978,72.0,73.0,2161,2190
MarinaFranklin,76,78,0.303929158039,0.142193502164,0.614527345333,0.186447046402,0.186772778659,75.0,76.0,2251,2280
MarinaFranklin,79,81,0.304701861016,0.141280919541,0.614054567484,0.187146638611,0.187103569478,78.0,79.0,2341,2370
MarinaFranklin,84,86,0.307172130076,0.141429669294,0.615505261215,0.187880012943,0.189066062161,81.0,84.0,2431,2520
MarinaFranklin,88,90,0.304791574379,0.137198004703,0.614635332363,0.188722370916,0.18733567062,86.0,88.0,2581,2640
MarinaFranklin,94,97,0.304788563575,0.137485737412,0.614325543101,0.189421180124,0.187239399849,90.0,94.0,2701,2820
MarinaFranklin,102,104,0.306732052576,0.136939688234,0.613364956507,0.18884128172,0.188138692087,97.0,102.0,2911,3060
MarinaFranklin,105,107,0.308100178835,0.137311816687,0.612357998636,0.189238789929,0.188667608891,104.0,105.0,3121,3150
MarinaFranklin,113,115,0.309120558763,0.137737707545,0.614327030166,0.188275304805,0.189901114828,107.0,113.0,3211,3390
MarinaFranklin,118,119,0.310247605415,0.138767858976,0.614675241146,0.188188504147,0.190701521674,115.0,118.0,3451,3540
MarinaFranklin,120,122,0.311060928774,0.139081756774,0.615651388912,0.188143185597,0.191505092836,119.0,120.0,3571,3600
MarinaFranklin,125,126,0.31052627601,0.140531466758,0.615694587596,0.188793547099,0.191189347446,122.0,125.0,3661,3750
MarinaFranklin,127,130,0.310447854255,0.140734545934,0.617593680547,0.188443733609,0.191730632928,126.0,127.0,3781,3810
MarinaFranklin,132,133,0.310472931969,0.140716416133,0.618008939733,0.189106193932,0.191875047502,130.0,132.0,3901,3960
MarinaFranklin,136,138,0.309001355732,0.142138605819,0.616203582785,0.190086356587,0.190407742487,133.0,136.0,3991,4080
MarinaFranklin,145,147,0.309897242359,0.145046117925,0.621652465111,0.185800925812,0.192648384644,138.0,145.0,4141,4350
MarinaFranklin,149,151,0.310228545852,0.146005466814,0.621691078674,0.186265721792,0.192866319306,147.0,149.0,4411,4470
MarinaFranklin,153,156,0.31096707945,0.147359552476,0.619753871702,0.18739909504,0.192723051461,151.0,153.0,4531,4590
MarinaFranklin,166,168,0.314859413889,0.153021675708,0.618969870918,0.190486937468,0.194888490772,156.0,166.0,4681,4980
MarinaFranklin,173,174,0.314258727059,0.154674588016,0.627149888933,0.188026148101,0.197087325771,168.0,173.0,5041,5190
MarinaFranklin,177,185,0.314266379151,0.155116398634,0.631746382298,0.186412028776,0.198536648107,174.0,177.0,5221,5310
MarinaFranklin,188,189,0.314414099936,0.154663071172,0.624318888691,0.190592250224,0.196294661461,185.0,188.0,5551,5640
MarinaFranklin,191,192,0.313522170207,0.155446466139,0.625221099037,0.190618101812,0.196020675829,189.0,191.0,5671,5730
MarinaFranklin,193,196,0.31318438885,0.155454089796,0.627204471855,0.190564830989,0.196430649202,192.0,193.0,5761,5790
MarinaFranklin,198,200,0.312376910249,0.158309180142,0.629506673092,0.191700870269,0.196643349522,196.0,198.0,5881,5940
MarinaFranklin,202,205,0.314945296955,0.159933939592,0.628545367523,0.19407557776,0.197957407424,200.0,202.0,6001,6060
MarinaFranklin,207,208,0.318325534549,0.160009034695,0.625952398978,0.195848074515,0.199256632007,205.0,207.0,6151,6210
MarinaFranklin,216,218,0.324819233766,0.164236929819,0.631448840225,0.196796629172,0.205106728444,208.0,216.0,6241,6480
MarinaFranklin,220,221,0.325743373033,0.1672516345,0.631720647268,0.200239604895,0.205778814455,218.0,220.0,6541,6600
MarinaFranklin,226,229,0.330560940938,0.166765595545,0.638581448173,0.201792171094,0.211090084373,221.0,226.0,6631,6780
MarinaFranklin,231,239,0.339528830741,0.170427870322,0.635201812955,0.207446571866,0.215669328837,229.0,231.0,6871,6930
MarinaFranklin,244,246,0.355423076176,0.180283040841,0.629110825128,0.213630005365,0.223600504723,239.0,244.0,7171,7320
MarinaFranklin,265,277,0.393376863413,0.196001419954,0.69684739367,0.1726329214,0.274123641999,246.0,265.0,7381,7950
MarinaFranklin,282,283,0.386013119475,0.144750112185,0.7051929913,0.190213332569,0.272213746404,277.0,282.0,8311,8460
MarinaFranklin,286,287,0.398687866453,0.145648129289,0.782415684247,0.115312100314,0.311939639832,283.0,286.0,8491,8580
MarinaFranklin,288,291,0.395633367305,0.133632161714,0.8053131738,0.107380569009,0.318608762686,287.0,288.0,8611,8640
MarinaFranklin,292,296,0.429421374254,0.126232797693,0.852773166686,0.0959022694879,0.366199025165,291.0,292.0,8731,8760
